title	alias	N0	lambda	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55
Laura Wohnen kreativ		260696	-0.01920802253014542	196365			193367	210304	177521	198851	206911	220448	194994	189315	197294	188146	173806	169975	164307	170066	129483	163261	167083	150260	119881	160476	116840	154733	115925	117256	115657	124892	94344	107209	115980	106459	100489	104964	113327	107270	102323	105258	118762	114237	96559	106463	118337	107892	90506	93946
ARTE TV Magazin		95504	0.007170365291192889	92988			90777	98615	97722	96562	97600	107355	105128	105420	110539	114197	114448	114880	126625	131856	119083	114665	119672	124161	126386	122181	125640	124570	122818	122249	129378	131491	132505	126201	132804	132865	126915	127095	134396	129359	130044	132325	136051	133558	134066	136250	138682	136290	129632	122636
Geolino		307908	-0.00855389739251127	225611			236775	247937	255321	256682	258933	274617	269563	272556	273047	268515	264578	259308	261914	265552	262957	263788	255942	256334	252472	253574	244583	248547	240164	237106	230415	229415	227907	223988	219195	218058	212422	214449	208049	206566	204799	194027	195306	197200	193436	184528	184676	188443	179391	176687
Financial Times Deutschland		106563	-0.00029584656967647933	97350			97906	96947	99565	100791	109012	107035	107504	107810	109653	106110	110191	110046	117009	116415	110909	106580	108534	106040	104832	104101	112238	111922	109929	104059	103276	102009	103036	102602	103609	102362	102188	102245	102782	101971	103427	103292								
Avanti		398957	-0.02831730966037837	331978			303045	303989	273843	256831	236789	241830	247601	239051	216764	221304	237379	215929	199600	203172	183283	183748	164538	162629	154227	152567	138400	141883	137859	138516	130088	128580	127370	122913	117300	119215	112853	115647	108933	113700	109467	110974	103775	107026	101709	107105	100470	112722	98672	98859
Easyriders		54608	-0.02939270562502397	25962			27109	26778	32727	45123	45081	30810	28234	28812	28973	29886	31149	29760	28664	28913	28287	27629	28980	27556	24439	25183	26307	22301	23138	22205	15122	24505	14897	14313	13417	13170	14389	13046	12145	11764	12446	10625	10302	11312						
Art Scene International		23274	-0.011315785030546673	11939			9217	19781	22943	19034	24579	21617	19208	15506	24399	27988	19837	14214	17599	17405	15459	15936	14705	15292	12965	15324	14747	19034		13636																				
Juice		42130	-0.01854270945982142	23301			39038	25040	29581	28866	34704	33579	32270	32978	35999	31365	31586	27561	34989	28757	24930	25405	32320	20607	20407	20008	25636	15244	16188	15037	22671	12620	16278	16374		21999	17924	24937	18264	18107	14923	13447	17666	11607	16508	17067	16747	18156	20101	18827
Jagd in Bayern		42058	0.0016860869500318083	43387			43864	43643	43757	43792	43705	43406	43727	43628	43678	43332	43399	43601	43880	43032	43349	43511	43546	43358	43634	43776	43881	43652	44328	44300	43965	43841	44096	44354	44458	45016	45277	45631	45856	45491	45691	45856	46060	45934	46095	46267	46519	46378	46492	46661
Firmenauto		51033	-0.00029663708545703716	50216			50406	50235	50551	50692	50535	50657	50487	50748	50763	50946	51343	50693	50724	51023	51043	50844	50537	54004	50634	50611	50384	50113	49720	49487	50376	55379	46481	50334	50117	50474	50442	50140	50054	50176	50968	50200	50164	50022	50052	50177	50202	50167	50154	50115
Country		88802	-0.002529353057353154	96277			97779	107226	102826	89313	89379	85913	72866	74206	84343	73386	75077	75361	67610	78640	77915	76721	77508	73156	72999	74304	92659	83034	76514	74707	74697	73810	75324	78920	79776	80181	81051	86294	87530	93055	82030	82801	83601	82428	82245					
Neue Apotheken-Illustrierte Extra		227496	-0.017775016630709472	182176			184649	164826	222552	159352	173154	155108	204909	148800	158914	138913	204761	132211	141994	130604	167346	122804	127893	118162	146537	113397	116287	136460	147135	107013	111813	102845	126497	98669	99397	94146	113096	106734	99705	83980	102055	75874	90693	88364	100515	100350	100016	101973	101650	101111
Personalmagazin		52125	-0.0066108244164393305	47938			49067	45361	44959	44108	46998	42637	48422	45522	48565	45299	44771	44689	46251	43885	43533	42594	43832	43165	42885	43302	44861	44802	42410	42584	43913	42257	40771	39613	41491	39712	38725	38858	41992	39140	38957	37028	39052	36660	36131	35489	37077	35115	33964	33629
Mein Eigenheim, Wohnen & Leben		3180613	-0.012244672058061734	3076681			3023479	2867816	2848085	2818203	2797153	2511745	2481596	2496953	2541346	2465076	2430315	2413394	2396114	2256471	2238518	2225244	2207387	2075972	2065193	2032788	2001597	1745759	1731723	1870169	1861153	1780585	1772159	1778566	1773208	1922238	1923491	1934695	1947691	1883613	1883258	1898411	1916490	1805599	1796292	1819082	1882209	1790937	1791424	1794856
Evangelisches Gemeindeblatt für Württemberg		111337	-0.011222887509614853	98682			95503	94245	93263	90193	89099	89342	89924	90116	90742	90003	90608	89284	88460	86331	84619	83550	82233	81354	79040	78227	78294	77253	76448	75802	75311	74035	73296	72614	72306	70889	69790	68940	68245	67350	66471	65556	65175	63720	62898	61791	60832	59494	58599	57852
Mare		35687	-0.005635358845418794	33657			33562	32634	35542	25281	31662	33210	46232	32116	31447	30929	31311	30730	41444	29067	27851	28456	29613	28559	28143	25175	29591	27481	29122	26121	29179	28810	27509	25862	26542	26538	26200	24949	26004	25259	26083	23422	24658	30117	30534	27071	38330	26876	28014	26191
FHM		334067	-0.026168238344687844	210969			257201	376884	204054	207500	217084	187733	201578	175818	187353	161691	196262	156135	158801	155697	155540	157914	156343	151634	151438	150979	140867	129955	145156	151397	167360	141045	150938	133686	149161				92655	89756	90236	30787								
Yam!		520179	-0.0481022810349505	360161			284223	259888	257578	243106	217769	220037	169389	209719	234743	254946	203992	190147	146898	148762	130791	140216	108709																											
PC Games Hardware		173165	-0.029892796374538885	107367			104634	117936	103366	102649	111855	107808	98957	89459	105790	97185	84900	78918	103879	98278	84199	87171	85471	86303	77251	72734	71247	67485	61034	56540	49374	56198	52908	52995	52914	52308	47338	48325	47533	43915	41276	38803	38378	37929	35042	34215	33792	33662	31092	31519
Brigitte von Boch Living		40523	-0.00951551832975796	35414			36151	33694	29600	23198	26680	43182	25036	29990	29370	45141	31638	30278	26880	41953	26633	30056	26401	47808	24970	25651	24880	49574	29872	31097	27020	47185	26488	27196	22279	37356	22529	25185	18642	30761	18827	13282	14383	29948	18343	15889	11264	33603		
Das Investment		42736	-0.00024195341987954256	31052				40777	36864	37080	40994	44448	46968	43381	47214	46938	49685	45383	52058	52497	46681	42794	44343	41308	38347	34962	35334	29056	37352	41493	42478	42764	42612	41707	41506	42211	43871	42957	42999	42289	41171	41353	39780	39488	44482	43187	43023	42911	43189	43342
Auto Bild Motorsport		83522	-0.011818461921366957	90767			59251	75796	74458	56633	54086	77782	66507	56154	60694	74525	61816	62165	59089	70771	57990	63379	64501	72758	57463	54167	49446	55557																						
plus Magazin		170637	-0.00709663509777816	112170			142184	151055	167516	131985	146447	145014	148106	144613	143783	141691	152669	144124	144960	168988	158313	144497	150480	142712	145439	138626	142810	131193	125904	131054	127689	132204	128880	155514	151503	144001	138298	157353	156824	148997	124294	108630	101674	102578	102407	105107	103814	94702	88977	84811
Living at home		260812	-0.010774436992338512	206431			237714	214060	215727	193381	224882	223124	209560	220317	234938	210750	211493	199063	230100	224615	209301	212342	207175	197150	178639	184171	180546	171716	165799	170382	171502	163736	160924	171027	161831	161988	150569	151432	169529	161223	150631	150565	176812	160267	148257	153792	164777	146595	143507	139496
MAC LIFE		42749	-0.007616721174488322					20215																	32301	32992	38369	37610	33656	33636	37423	38160	34252	33723	34368	32200	28589	29805	32370	32768	30079	29529	34510	30022	28483	28728	27749	21365	19337	20188
Seenland Seenplatte 2009		34688	0.0003781125306195827	36788			34999	37943	38215	33664	37635	38078	31629	34058	36507	39605	32008	34706	36720	10400	28733	34430	37523	18750	30588	34638	39072	39624	30385	37909	37494	39965	28616	35022	37294	39989	32917	35816	38552											
Welt der Frau		175329	-0.007130642675424925	211701			185608	170802	158193	155532	148584	146269	138209	152062	131597	123360	110140	127966	102397	107914								166135	144868	123458	92430	194818	158339	166835	140423	149724	133807	137434	133650	125943	122759	122514	124160	103433	131929	108203	118923	102008	113624	110015
Münstersche Zeitung		42606	-0.007087787272337876	40855			39835	39922	38224	37712	37925	38698	37904	36994	36705	37316	36760	36080	35900	36247	35022	34466	33848	34915	33996	33186	33139	34298	32681	32111	33124	32495	31394	31060	31442	30890	30800	31069	32431	31845	31885	31926	31289	31352	30870	29955	29457	29540	28603	27844
Glamour		486520	-0.0014342362144382568	544417			441652	462788	431153	460709	454908	473226	432736	478144	435338	463145	445759	504483	450752	446337	410694	481865	429268	455704	413325	435389		479419	499044	579271	525606	529092	545957	561133	467529	495415	490735	532184	442049	453406	443227	462426	397116	428623	405566	465476	361455	394379	391113	418165
Disneys Prinzessin		150755	-0.018937789820582702	146865			82275	146277	116671	131750	93465	93950	87193	111622	93242	93778	99073	93868	94147	106331	118569	115834	88211	77566	73927	82786	77023	75261	74286	79921	67760	67941	75516	70782	58934	52989	61852	73392	54713	74781	53082	65093	56002	57576	60118	63072	44377	64771	54949	73935
Business Spotlight		89634	-0.01563488914062915	62696			64911	64867	66774	61882	65650	64789	66192	67219	67308	71934	67888	65976	63780	63231	66457	64515	66581	59841	65253	61383	63511	55069	60647	53529	53915	52305	50509	44165	46835	46898	46684	45632	44639	43673	42687	39026	40701	36450	39423	36095	36745	33367	35429	32441
Stippvisite		165525	-0.026758901948948394	111500			111500	111500	111500	111420	111500	112500	112500	112500	111000	98500	90500	100000	100000	68000	77000	66000	76000	67000	76000	68000																								
Gärtnern leicht gemacht		83041	-0.005213862159882676	89012			72266	89251	79627	76650	67878	75923	69147	66418	86530	83973	65052	68142	52167	84078	58210	67688	43042	85848	70338	72738	70484	68577	70653	73562	75363	60334	76826	76123	66940	57744	71691	76790	66114	63426	69490	74722	60882	60387	62536	67207	52971	57194		
Guitar		33083	-0.012403017208816104	21366			21055	31418	24235	24974	24142	18999	22375	25530	24634	27249	28081	24425	25682	29780	27797	24794	27125	26352	27047	27875	24299	25597	24899	20374	25519	24114	21103	22249	21570	20357	18331	18650	16012	16944	19170	16245	16528	15752	17085	14529	14810	13504	14589	14311
brand eins		91799	0.002935247162466706	89028			86977	87126	90251	92410	86636	110511	86692	101085	91339	95005	92476	104235	93449	101187	98687	104837	100153	106550	107368	107969	108655	112138	106511	108503	109121	111337	105771	101643	102704	106825	98702	100525	102398	109732	100862	109243	100673	102475	102600	106000	103990	103309	97131	100691
telemonat		205829	0.0006356942642851047	205880			213612	209995	215630	211090	209724	196933	202492	203355	204392	201870	207678	209981	207777	208472	212243	213651	212075		212654	213514		206721																						
Wohnen & Garten		205015	0.0060085103534188115	212389			195815	212738	187123	214865	190062	222325	208246	238667	225351	223214	219343	235570	233680	242647	239201	256814	251818	266579	252360	266951	261007	276543	264966	283997	269480	294170	277721	283760	269179	289201	274547	292545	263890	276864	258082	261760	260769	264879	263535	257401	251203	262048	238326	254573
Maxim		455803	-0.046994390513516546	278005			252071	255494	245213	248877	242983	242942	217613	137299	158347	160934	130748	131571	130146	132499	122548	125631	127469	115458		126898	120273																							
freundin wellfit		251743	-0.007819916478221483	208166			169975	261657	256165	222948	220980	232804	250982	226979	217763	242496	206830	201779	196294	180440	216655	203793	185529	190949	182165	169911	172514	185981	206945	199280	172117	194960	198100	198877	172101	195480	192372	183761												
Russkaja Germanija		66980	-0.006744554271529738	58544			58509	63413	62497	61492	62175	75399		61044	61823	62108	58864	56649	57044			55092	49988	49886	47891	47266	46991	57082	52050	47835	48285	53935	50356	51008	51035	52092	50420	48643	47975	47989	46996	45551	47256	47279	47361	47370	47991	48472	55049	55066
Kontakt (Russisch)		64601	-0.0010945205804958095	54413			56906	57705	47420	46086	46908	48490	46032	54595	86106	73508	70686	69402	76557	71123	70470	69287	69516	71027	69822	69076	72519	69924	65515	64084	62596	59451	61028	60046	60523	59651	58631							54471	53853	52349	51335	55046		
Animania		89477	-0.038515130609292604	121318			31585	67992	47899	50768	23835	64852	38640	37705	31647	24724	26747	28779	25417	30531	22780	22579	20882	20402	20547	22115	20762	15112	15962	21086				18331	18107	14649	18973	15076	17408	19942	17948	12924	17078	15642		16094	18294	17020	20541	17906
Frankfurter Allgemeine Sonntagszeitung	FASZ	303658	0.004543157492703999	278516			298962	295420	298084	308185	311958	326139	326863	326256	323337	326815	331949	331891	335757	335151	345268	342186	426443	349705	361133	368414	375349	366007	377283	378539	380738	366320	385789	376401	381275	372880	385970	379473	401337	371328	378212	375825	379955	366716	373275	370394	368211	336137	336630	331810
blond magazine		70127	-0.003220284038505525	63396			61857	69941	70025	64963	65222	66174	61748	69274	65141	68486	73947	72985	80646	61021	45402	51300	68924	72555	49951																									
Europa-Ekspress		119181	-0.010722236486720561	69267			99934	106722						99489	97443	118090	88709	90372	119802	128456	91004	81127	76990	78733	75671	77933	74310	81696				76412	77475	76290	78561	73668														
handfest Jugendmagazin des Handwerks		150681	-0.016356276955477773	138455			136327	132514	123869	117732	124199	117325	110960	104201	101956	99031	93069	97236	95324	95075	89052	88836	89095	87724	104617	82304	84967	105103	74049	71346	76103	76929	100619	75625	75175	73042	102213	70661	70211	91777	67151	66888	64795							
Top of the Pops		292392	-0.04484760429037642	228117			139143	134126	151365	153588	116291	103890	89322	106110	120733	152852	141733	137833	81139	86171	103235	122424	88216	75720	77646	107264	68390	74598	48758	56125	44909	36999	28978	21733																
TECHNIK in BAYERN		15932	0.019706685486890765	21737			22214	21429	21825	22681	22371	22353	22517	22535	22608	22866	22786	23272	23573	23737	23589	24046	24328	24391	24695	24681		24845	25575			24002	24272	24923	25109	120580	24778	25176	25158	21422	21953	22199	22115							
Amadeus Magazin		39630	-0.00214200679605824	43505			38875	38165	36636	38399	38382	37744	36014	36553	37719			37260	37052	38202		36793	36970	36596	37344	37156	37533	37829	37318	36850	37074	37849	36634	36969	36636	35495	35559	35477	35320	35821	34925	35560	36418	37091	35651	35810	35277	35363	35484	35402
Business & IT		51610	-0.01332142306615939	26947			36166		40742	41561	41140	41833	40526	40833	41257	41665	40118	37473	40798	40728	40425	40739	40412	40505	40492	35149	35109	35599	30725	30523	30328	30550	30176	30156	30059	30371	30512	30526	30312	25934	25176	25326	25236	25449	25048	25297	25284	25451	25542	19275
Auto Bild allrad		75234	-0.002504558266912656	73711			77424	71151	67745	69486	73827	77893	68120	66436	77733	77211	70662	69111	67334	64112	63882	74700	70291	62868	62958	73327	69101	69301	65608	66063	59867	72417	69110	79529	67252	78369	66810	81182	69325	74116	70275	70309	68562	71030	64479	61260	64255	66590	48732	54107
Auto Bild sportscars		58732	0.0025808464117524623	62831			60850	51973	53632	69335	54276	53585	52547	57799	61798	56770	54503	58495	66211	61580	62797	77204	77763	69640	63339	63627	66624	66828	62845	71923	64552	68312	68877	72459	59543	66307	63672	73357	59085	70378	62901	70502	69750	62830	69977	64261	58929	60268	61507	60603
Grün		81728	-0.01418183345923158	87672			86827	82673	73971	79775	69779	65662	45700	60820	66873	51536	55437	44244	29648	59005	36227	38780	43040	58046	43655	53118	54984	55898	39228	56895	54764	35421	41250	36152	39229	36464	40833	41699	46809	43529	37647	37614	42700	38633	42306	55318	42950	47038	49526	48357
Pettersson und Findus		101998	-0.026826302369735586	89390			74191	83763	68140	58486	57269	70873	47128	48942	46181	48467	62972	61330	41421	52985	56232	54240	45306	96465	31886	31025	25359	35785	31787	41999	28472	38765	39539	51866	17343	43578	35412	35917	17618	31452	19156									
ver.di PUBLIK		2463456	-0.005111618632070556	2533793			2450673	2389891	2374242	2331026	2307831	2270669	2255432	2227978	2211350	2128909	2133109	2134122	2100239	2100285	2067342	2050928			2044433	2056816	2042186	2034418	2018248	2026160	2018619	2019854	2017974	1996537	1970001	1961595	1953864	1958379	1946578	1950328	1951446	1954139	1939225	1939291	1957876	1959103	1959611	1953746	1950983	1932708
Wohnbaden		134712	-0.03305133278208996				44263	44503	37330			39111									81180	83325	84092		81402	83935	83072		553	13295	9819							14568	15329				12734	12759	12068	12554	11713	11715		10248
Young Lisa		287341	-0.003196649260957038	258074			217585	239148	266439	285367	268957	289830	296135	293544	274654	281397	235328	325229	283580	262261	295980	364033	221093	246432	235056	282342	169332	198872																						
Zwanzig Private Wohnträume		33268	-0.007779190358175357	38499			38598	33717	33894	35945	26610	26201	27627	24607	22825	26247	25400	25551	26867	25736	23832	23746	23535	27132	24785	23795	23810	23253	24221	23414	20351	26384	20634	20627	20290	20878	23528	21972	25258	25581	31538	24939	28128	29494	26013	24564	23171	17917	21210	20752
com-pass		460249	-0.011285588050163916	340218			339899	339902	339899	339903	339901	339914	340664	339959	339922	389885	384705	392676	377996	396733	386165	404445	395730	387830	391170	387125	388185	388740	386556	228885	228631	304295	306510	308350	306657	303754	307467	303617	254142	251497	252173	253627	253854	255079	249017	252337	204255	203491	202832	203854
Klassiker der Luftfahrt		22160	-0.00575769373360816	15761			18909	14320	19181	15802	20449	20288	22200	16110	21551	22649	25462	19556	21905	18192	24108	14397	20539	20278	23019	15225	20139	17507	20839	17246	19729	18031	19526	18246	18610	16705	16734	15822	16047	19092	14626	15126	16982	15571	16721	14296	15377	15090	15341	
Unser Haus für die ganze Familie		52381	-0.001006732525602092	54971			40607	50721	47180	45227	45879	51349	51736	48325	52825	50692	52944	52742	51617	55118	55901	54207	52642	41966	55677	55771	55606	53472	52977	55840	50346	48550	49061	51009	51410	51081	55424	52637	57745	50866	53131	39734	53948	47017	44762	45976	46227	45787	45384	45986
SAT + KABEL		33058	-0.005549566417134243	31753			20095	25025	28789	27144	24765	23340	25752	23313	35281	37476	36460	31747	34925	32719	31782	30699	30393	28647	32528	26618	26761	29281	27364	27068	29670	30869	28200	27317	28759	26646	22362	22960	24403	20901	22280	23386	20866	23855						
Hürriyet		97260	-0.0239412662363016	78706			68426	73120	70043	57830		70837																			40747	45584	41099	34592	38438	41719	39231	34801	34377	35987	32516	27366	30576	32730	29498	22757	24381	23277		
WeightWatchers Magazin		150042	-0.006347597900337738	82122			93499	107754	100242	124516	135472	140025	124377	137699	110088	164824	159857	158386	152684	165940	152406	142550	119879	159083	142472	128750	112295	140944	115792	121546	115848	133294	119527	118074	103930	114129	104893	85180	67128		88210	103128	76976	129315	88979	113103	63787	142509	100227	112285
Perspektiven Zeitschrift für Führungskräfte		25185	-0.01163287109473425				14499	17788	35576	17788	35562	17299	17354	17354	17515	16966	17012	17041	17149		16544	16532	17084	16425	16355		16624	16084	15963	16214	16255	15796	15899	15899	16066	15413	15434		15571	15571	14898	15048	15087	14332	14378	14336	14663	14663	14222	14404
Löwenzahn		117943	-0.02986159985677856				91088	96977	98187	88779	83801	64835	68009	67475	58116	65790	60831	56544	50552	48565	44871	53045	46661	39718	41328	37316	33279	32121	30461	35846	30637	32696	29485	33754	20591	21415	24299	27073	20429		36024	39128	44160	28668	39593	30967	31851	34375	28586	25372
Bibi und Tina		90035	-0.01824487020605255				90607	81267	79487	74741	66276	69619	71675	77052	68494	67551	64852	61237	45197	52287	52735	66219	47143	48858	46760	48351	30764	36386	43385	36434	28321	26678	29660	32258	21965	26165	24524	27747	23094	19043	22536	25690	23657					67202	79533	51110
Witch		188819	-0.03708923002202184				79126	94155	103045	74614	77728	97990	72665	83711	105334	94914	81566	92085	95669	104677	88633	108652	86936	92825	66539	82319	58509	65457	58685	49888	44180	51789	27151	29463	25337	19954	27823	18455	19450	18553	14207									
MEGA Hiro		224871	-0.05065256881314459				141142	164127	113492	108026	100797	96604	93431	108751	62206	60095	48100	57208	54161	48922	46877	52527	37190	35736	29975	45237	28450	35158	36876	39776	28107	32726	36408	31212	32884	38649	29064	28309	26513	23775	23007	28888	22273	19163	18071	26963	17111	12597	13498	23971
VAA Magazin		29730	-0.001502950466284613				28823		28622	28600	28600	28600	28600	29600		28600	28600	28600	28600	28800	28650	28550	28630	28720	28995	28980	28800	28920	28880	28920	28910	28800	28800	28780	27450	27480	26970	26960	27450	27300	27320	27300	27300	27200	27300	27350	27400	27950		27800
GamePro		119273	-0.035773853173175836				63332	58447	57826	61376	68193	67362	69369	71201	72936	65206	56362	51284	51142	51308	49309	46807	47615	43510	41860	39616	36825	37942	32318	34218	35720	34016	30879	29427	27492	25730	23987	26390	23961	22221	20636	21695	17903	17676	16981	19195	19639	17971	16483	17161
Pferde - Freunde fürs Leben		135777	-0.028123807607674994				93332	90793	109206	62313	90841	93824	69101	86679	76039	87861	79595	74269	72983	80871	61010	68264	62220	67766	50245	47705	39973	50517	38374	51512	47864	48870	39518	36412	47706	32442	38331	31154	40379	29970	37131	35589	22918	38146	7112	38548	26290	38114	51140	37054
CHIP FOTO-VIDEO digital		81825	-0.007669176834175533				70177	66240	68550	67583	68125	70137	70685	72248	70239	70611	69158	70378	72657	68956	67206	68800	64652	67345	68177	67923	67874	70407	64848	66860	65680	67970	64292	61940	62561	60866	61781	54773	54823	53554	55849	59795	54841	54618	54142	53210	53448	52984	48162	48625
FONDS exklusiv		106502	-0.024540677997397294					56924	56145	56900	51880	63507	60021	64688	65640	70526	62538	60894	63983	67105	60971	73821	71221	70384	63765	74383	51974	54513	52288	46270	44228	49049	38050	38634	26695	30149	27096	28150	24961	25769	24005	29507	28216	28833	29449	31343				
Volkswagen Magazin		820642	-0.007775498812816046				759950	748110	732680	726150	707180	697940	695275	702465	699750	686946	688200	693210	685595	697370	692580	675460	665480	665521	647790	653740	639690	619810	623190	632070	634397	613502	630595	615469	615661	580252	580152	567671	564834											
RadWelt - Das ADFC-Magazin		57204	0.006990186418962295				61907	62004	62009	70412	62594	63299	63319	67164	64082	60132	64262	68184	64907	64962	67600	73174	71187	70187	70346	74366	74536	75053	71912	74025	73419	73655	74554	76832	75654	75612	76034	77953	78063	77697	77852	81477	79646	79587	80241	84700	81685	82292	78495	84974
Katholische Sonntagszeitung		48396	-0.01806455978649747				40434	38658	37163	36315	35861	37969	35425	33689	33228	32236	31084	35551	29985	29256	29853	29515	29647	27545	26688	26440	26752	25735	27779	25023	25920	24227	25702	23262	25796															
Frau im Trend		881469	-0.021686984052051207				586996	650475	631643	611472	632484	637271	614490	610010	569308	582610	563664	582781	546557	563718	531695	527504	463063	476290	455325	445246	430105	431370	416121	391026	370981	364305	365326	359626	348900	344867	333304	334152	320985	323842	312381	319411	308086	313771	303549	307131	293023	287736	285779	299292
MR Maschinenring aktuell		119297	-0.0003138191013935201				99122	102787	105880	113500	114450	110244	109104	114087	114358	117444	120184	128768	133830	131081	131886	131723	131998	126657	125963	124968	124790	115861	121271	120287		117550	122597	121256	119589	113201	114691	112719	117579	116992	114703	120651	120025	109744	116505	117143	113357	106230	107984	111614
Pferdebörse		63887	-0.0302727381615706				34682	32887	42332	40293	38615	39317	40874	37608	37618	33833	37002	29833	35065	32811	31289	30560	34460	21863	30087	25887	25301	21871	20971	21955	16572	18066	18148	17077	16979															
DVD Magazin		47353	-0.0029666636185640355				26730	28251	28038	38407	40953	46516	44962	44253	58201	42244	42665	47498	41333	46144	48578	47304	52091	59148	36053	54830	44477	48588	44020	45744	46636	48721	41890	45232	48127	41313	39911	39796	35873	39705	45291	47536		37848	29675	43789	37538	35833	25037	28254
Technology Review		79766	-0.02185650808170625						52562	58351	55777	50990	46668	47627	48805	44638	42893	47453	45044	47695	45215	48047	39904	40000	44605	45882	44444	46844	46492	42771	43707	54106	37896	36273	33537	36525	32801	31368	31257	22650	22515	22943	23874	23320	22200	22610	22298	22169	20932	21092
Frau von heute		881919	-0.039002570363830084				474142	507034	493159	449737	448390	465548	440490	435617	410177	445431	402532	420613	387140	425627	345654	327822	316639	263543	259121	231555	214193	198071	202429	195448	184972	204967	189299	182675	175425	183248	167376	156694	150619	158929	149068	146980	130874	134510	128366	122335	114039	116207	109542	119542
DIGITAL HOME		118750	-0.06155451100259479				50543	41726	59950	45127	57308	44902	41400	23964	36560	33618	33556	22978	20102	24389	26063	24188	18234	16401	27040	14071	11640	15716		16515																				
Jolie		383073	-0.003268989804908297				366987	310523	327405	372986	352962	344290	382865	443827	341717	374044	336252	374838	322853	368940	359572	350172	275042	279858	278369	327662	263204	346117	347852	443444	391590	379956	376048	401109	353661	375364	362058	396277	320967	334356	343392	370084	282513	304610	288122	297853	234742	291478	292881	312074
Audio Video Foto Bild		1209420	-0.054873972019451336					659006	526397	410990	500564	619074	484555	415218	363176	430037	328190	254329	333649	307459	270113	264958	246528	237645	200145	181604	191124	181700	153629	159304	190979	203144	175025	147353	157106	149256	114315	144589	130125	104176	91971	86552	90281	96671	65270	64259	66888	59676	46282	48210
ZAMAN Europa		44225	-0.014677624830416094					32994		26388	29421		33930	32009	31484	32937	42191	39692		38896	37911		32827	26561	22101	21198	20409	23293																						
Family Home		54418	-0.004526111784980979					63232	30926	48158	44448	46955	49080	50249	48409	48959	55387	52041	50926	50884	47692	48621	55684	52710	50474	46984	46826	47996	46014	45209	43053	42511	41979	43324	46301	45406	44134	42511	45693	41395	44341	42391	43642	47197	45744	43291	45673	42291	40301	41187
Card Collector		74344	-0.02617051866074495					41734	86207	69960	47050	24516	23152	27933	45326	17038	42402	36129	32136	33896	37368	34627	38589	26717	32027	27113	31685	32274	36076	34982	40520	33870	30189	31715	34182	25928	24280	21015	26026	9850	5807	21716								
Gartenfreund		223765	0.0005408654211505051					265324	264099	269951	263638	213592	214505	215595	215053	213771	213779	213468	212549	210475	210133	211547	209654	208415	207518	207880	207273	207982	207602	210785	207817	238678	238495	238888	238254	235932	235452	236457	236853	235048	235221	235731	235613	235826	235975	236718	236731	234971	234413	235172
ZAMAN Deutschland		16875	0.010360406560538209					19700		17266																			23963	22831	21872	23805	27298	25363	25110	27292	29658	28607	28185	28337	29075	27537	26986	27406	28673	27516	28335	29753	22679	
CHICA		115591	0.006004100520636232					127911	171749	116395	155334	125795	168274	115244	104065	74621	105939	102296	79144	56989	100287	113118	174535	179865	160083	172512	138123																							
CARD MASTER		328424	-0.06696334680942033						168860	115572	90619	102313	110948	108985	73581	74896	72490	70845	41528	42724	46624	64621	37066	43713	37507	34631	20901	38725	34612	28678	30917	28555	29056	35487	31839	27039	18323	25665	16013	12611	17629	15814	8589	15210	10697	12859	6502	9848	5011	7680
TV piccolino		204869	-0.0014445601270628783						142980	109720	139366	162715	183784	195558	247528	252958	242051	237538	247615	238780	196539	204885	204233	191118	177701	185788	191245	200250	190334	194554	191639	196921	184113	178482	188343	186117	180741	184054	192106	180572										
TV 4x7		372152	-0.015473539792724781						171968	254436	280834	300960	294139	273887	289115	298009	328136	305316	298876	307909	234688	220434	209625	239971	218506	196123	209705	235829	211167	204448	219323	216453	202373	185944	210039	191589	181628	174852	199283	174100	177170	176100	185386	174050	164960	156924	177491	170501	165685	168030
Psychotherapeutenjournal		24823	0.01080071477307484						28682	29155	29648	29266	30318	29956	30502	30617	30898	31192	31301	31822	33752	34184	34051	34136	34669	35279	35817	35974	36393	37020	37068	37333	37290	38075	38429	38445	38868	39593	39932	40215		41264	41274	41573	41863	42974	43208	44029	44273	45073
TV Digital		1679366	0.002363413882355058						1347587	1280936	1396573	1537506	1597671	1657048	1876221	1998658	1968641	1944851	1917944	1890785	1878711	1840045	2008314	2086008	2046263	2053096	2038364	1889809	1685386	1731866	1780947	1753830	1696807	1656558	1778565	1794410	1779640	1827814	1905172	1930055	1917458	1857189	1939092	1955750	1893123	1840345	1875059	1835901	1781121	1732965
starting up		29796	0.0012081865200690442						14243	32885	25704		28332	31456	28780	30101	28474	29489	30793	30493	31261	44657	30809	31074	36477	30128	29338	37120	31843	32944	32583	31588	31593	32992	30668	28682	30480	29676	30558	31230	29464	31469	28166	33368	32942	28640	26888	31401	35999	28043
faktor arbeitsschutz		74756	-0.005871846725642471						72391	73448	74156	64844	63883	63219	63042	63091	64255	64995	64227	64260	64416	63713	62762	62653	62036	62042	62468	61731	61644	61480	61420	61906	60638																	
