title	alias	N0	lambda	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55
Mare		32721	-0.004428790292242067	32209			31078	31251	33187	24020	30411	31932	35420	31035	30182	29845	30297	29705	40132	27831	26446	26849	28412	27510	27289	24353	27038	26651	28107	25313	28389	26606	26721	25148	25848	25691	25501	24256	25241	24498	25406	22833	24065	28597	29959	26524	36027	26374	27591	25721
FHM		331928	-0.026179667537561294	209001			255267	374895	203059	207040	216695	186122	200037	174249	185774	160163	194726	154608	157257	154081	153909	156720	155014	150534	150686	150305	140117	129120	144458	150818	166496	140510	150217	132999	148175				91514	88573	89179	29573								
Yam!		518842	-0.04845004120151291	357671			282272	257985	255714	241280	215994	218255	167618	207962	232967	253185	202097	188270	144709	146937	129009	138446	106915																											
PC Games Hardware		171473	-0.030129035728673603	106953			103897	117197	102657	102022	111236	107205	97932	87939	103785	95014	83349	77367	101909	96484	82280	85175	82951	83907	74999	70646	69340	65635	59730	56124	49040	55553	52211	52410	52360	51699	46717	47704	46836	43237	40089	38227	37833	37238	34342	33596	33148	32972	30436	30912
Brigitte von Boch Living		38598	-0.010246934147071616	33616			34017	32554	28156	20554	24200	40776	23396	27283	26766	42865	29040	27480	24320	39790	24389	28095	24057	45357	22974	23490	22946	47643	27714	29274	25234	45328	24475	24827	20392	35291	20345	23153	16884	29054	17220	11620	12804	28305	16748	14492	9495	28254		
Das Investment		48784	-0.016804299141507627	25540				33638	30936	31751	35180	39127	41896	38485	41758	41994	42982	37753	42493	46116	41817	27113	22954	20575	18317	15429	16024	11670	21092	26995	26853	26339	26672	26033	25909	26018	23978	25678	25988	25491	24480	23691	22355	22234	20069	19220	18431	19179	18768	18567
Auto Bild Motorsport		84999	-0.01419947888427245	88912			58291	74180	73897	55865	53470	77148	65865	55562	60073	72913	58862	58866	55848	67547	54770	60144	61246	69472	54219	51247	46606	52624																						
plus Magazin		165151	-0.006812067502465581	108702			139779	148122	164446	128496	143185	141469	146158	141961	141668	139280	151796	141863	142768	147363	147459	141901	140016	140521	142677	136565	140715	129204	124003	129173	125836	130355	127007	153539	149459	141434	134955	153327	152963	146400	122633	106929	100144	101142	100952	103756	102082	92915	87484	83467
Living at home		254254	-0.010595221664678666	201734			232733	209367	210964	188148	219663	217836	204535	215714	230329	206386	207064	194780	224609	219194	205155	207857	202970	192573	175087	180800	177218	168380	162481	167408	168765	160982	158287	168381	159161	159269	148069	148925	167010	158800	148198	148152	174284	156569	145779	151267	161653	144126	141048	137010
MAC LIFE		38089	-0.00606665812035306					15995																	29990	31082	36124	34849	31090	31720	35479	36072	32245	31949	33035	31028	27501	28749	31106	31198	28384	27924	32789	29098	27708	28026	26818	20398	18600	19412
Seenland Seenplatte 2009		25599	-0.0012198904049491373	25411			22472	25119	25191	29507	29103	29346	24119	26048	26097	28545	23390	25153	25348	10400	22589	25407	24455	13272	22283	25131	24458	22165	20533	24967	24188	26398	19315	25279	26010	28674	23832	26531	28667											
Welt der Frau		174078	-0.007085406579388193	210334			184445	169655	157042	154444	147707	145428	137446	151335	130891	122672	109471	127293	101717	107271								164834	143857	122595	91530	193880	157434	165921	139600	148907	132992	136625	132922	125153	122232	121987	123665	102955	131461	107768	118470	101555	113163	109548
Münstersche Zeitung		38787	-0.0076054966203777915	38007			36246	36509	35004	34266	34235	34676	33954	33304	33236	33626	32732	32146	32373	32553	31376	30309	30221	30705	30327	29218	29738	30335	29376	29084	29650	29325	28370	27867	28281	27655	26904	26731	27936	27667	27869	28290	27690	27556	27155	26828	26647	27104	26162	25535
Glamour		479747	-0.001360737789149401	539062			437752	458049	426344	454691	448104	467905	426773	472524	429932	454822	440198	498617	444881	439212	403521	476293	422427	449995	405683	429802		472627	494912	568247	521836	521781	541381	555552	464335	490334	487488	527490	439586	448671	440247	456973	392855	423335	402763	459226	358665	389679	387347	412833
Disneys Prinzessin		151010	-0.01922210931533884	146788			82170	146152	116441	131509	93239	93717	86956	111378	92990	93530	98835	93460	93726	105888	118115	115323	85280	77103	73475	82334	76573	74822	73886	79579	67326	67619	75194	70472	58447	52684	61535	73090	54287	66164	52839	64859	55774	57346	59918	62891	44131	64585	54757	73749
Business Spotlight		83012	-0.015510885568614297	57451			60153	59395	62966	57032	60853	60214	62681	63153	63738	68194	63053	56401	60558	58801	62240	59768	61857	55532	60168	56790	57830	52266	56034	49102	49528	48586	46957	40847	43723	44000	43704	42670	42387	41065	40094	36331	38211	33987	36863	33828	33989	31058	32754	30074
Stippvisite		165525	-0.026758901948948394	111500			111500	111500	111500	111420	111500	112500	112500	112500	111000	98500	90500	100000	100000	68000	77000	66000	76000	67000	76000	68000																								
Gärtnern leicht gemacht		82493	-0.005201051599994988	88081			71664	88826	79150	76151	67397	75461	68672	65945	86266	83685	64767	67680	51716	83717	57841	67319	42638	85457	69713	72084	69809	67926	70022	73251	75037	59925	76402	75994	66508	57270	71260	76382	65729	63060	69242	74451	60232	60093	62203	66870	52233	56780		
Guitar		32199	-0.01244668268638493	20666			20347	30682	23399	24229	23428	18330	21715	24846	23962	26572	27392	23707	24941	29021	27011	24050	26397	25556	26360	27178	23690	24884	24231	19690	24834	23437	20624	21818	21084	19878	17845	18141	15518	16448	18611	15703	16000	15228	16618	14060	14322	13010	14053	13758
brand eins		82807	0.003409779312329089	85767			82277	78594	75858	85776	81267	96406	79178	95652	85063	88082	84804	89506	85810	93389	89785	95005	91185	94542	96586	97301	97825	101044	95165	98628	100758	103425	97170	92459	95181	98115	91344	93076	95557	102550	94046	100235	95290	95356	95021	97025	96321	95898	90727	93409
telemonat		205670	0.0005720080742744653	205880			213321	209605	215190	210820	209349	196407	202067	202858	203865	201402	207187	209460	207312	207969	211709	213131	211585		212183	212979		206184																						
Wohnen & Garten		203593	0.006063202150749412	211472			195196	211923	186471	214074	188367	221606	206025	237269	224286	221542	218256	234377	232591	241780	238092	255768	250749	258230	251326	266078	260058	275265	263798	282802	267637	292540	276588	282936	268367	288135	273162	291282	262608	275415	257193	260913	259915	263687	262534	256555	250241	261115	237509	253698
Maxim		452547	-0.04780813797042882	273578			247563	250071	241004	245047	239274	238977	213688	133447	154252	156122	125976	126645	124847	129769	120366	122348	123925	111065		123005	117191																							
freundin wellfit		238475	-0.006434060433736948	203532			165676	211182	253853	221369	217043	231220	248678	225082	214017	240506	204966	200134	192661	178847	208775	202626	184549	189686	181181	168911	171296	183361	205755	198131	169762	193534	195996	198100	171241	194758	191773	183267												
Russkaja Germanija		30814	0.009624216188582911	28689			30789	35697	35057	33873	34346	46846		33421	33883	34741	31033	28993	28441			42179	41824	41209	44813	45339	44829	54243	50023	45744	46313	47435	47164	48955	48958	50131	48613	46879	46161	46174	45134	43714	45386	45442	45442	45513	45745	46387	53272	53714
Kontakt (Russisch)		55493	0.002421535789283808	37236			45091	44928	46992	46086	46908	47657	46032	49499	58425	64211	67576	67998	72888	71123	70470	69287	69516	71027	69822	69076	69498	67910	64746	64084	62596	59124	60728	59746	59059	59366	57950							54321	53635	52214	51235	50719		
Animania		89865	-0.03921423724688731	121225			31377	67825	47745	48556	23646	64656	37728	37507	31437	24522	26530	28570	25171	30281	22531	22324	20621	19985	20284	21844	20455	14784	15620	20724				16997	17769	14358	18676	14758	17126	19641	16928	12670	16804	15371		15796	18002	16733	19370	17620
Frankfurter Allgemeine Sonntagszeitung	FASZ	286946	0.0043361198734913125	261129			283571	281965	285171	295991	298667	309625	310553	311423	308080	312062	314611	315816	313065	315808	322521	321129	402222	325924	333658	336513	341430	337403	344016	347566	351873	343877	352940	352936	356912	351514	357654	357091	361133	351884	357899	357722	359305	347249	349130	348667	350740	319864	319298	316686
blond magazine		69110	-0.003133770195455587	62288			60868	68903	69116	64043	64291	65326	61069	68632	64459	67790	73254	72304	79794	60127	44502	50392	67965	71714	49083																									
Europa-Ekspress		84279	-0.0014883383127868427	50575			63044	69505						98247	91799	110168	78809	84054	102048	97682	81768	77308	76322	77536	75371	77564	73953	81416				73518	75502	75287	75389	72127														
handfest Jugendmagazin des Handwerks		142617	-0.01570916545125639	137146			131830	127028	120325	112023	114322	113822	106725	98825	98440	95391	88991	89097	88997	88931	85000	84769	84734	84229	100035	79555	82280	100035	71723	69756	73428	75139	98064	73910	73760	71542	99684	69169	68562	91327	65595	65185	63883							
Top of the Pops		292033	-0.045020818627669046	227704			138721	133695	150828	153044	115739	103320	88755	105556	120161	152257	141082	137038	80425	85524	102556	121753	87518	75315	77204	106806	67939	74156	48345	55797	44431	36672	28669	21435																
TECHNIK in BAYERN		21943	0.0022290913934295688	21732			22209	21426	21825	22670	22366	22333	22508	22273	22602	22862	22715	23072	23569	23282	23204	24040	24322	24385	24689	24676		24841	25569			24002	24272	24923	25109	24430	24778	25176	25158	21422	21953	22199	22115							
Amadeus Magazin		39153	-0.0020195457563098457	42785			38175	37465	36336	38049	38082	37419	35714	36228	37344			37260	37052	37936		36529	36706	36336	37144	36806	37183	37479	36968	36500	36724	37499	36284	36569	36536	35345	35459	35277	35120	35546	34675	35310	36168	36841	35431	35590	35067	35153	35194	35092
Business & IT		29999	-0.009295858324076686	23008			27376		27853	27613	27644	27418	27859	28166	26367	23754	21558	16351	21256	21146	20714	19256	25293	23428	23227	22828	22644	22742	22573	22364	22272	22151	21992	21869	21812	21743	21654	21562	21529	21476	19389	18325	18300	18448	18207	18160	18137	19103	18063	13025
Auto Bild allrad		73615	-0.002343125693952009	70924			75052	70144	66704	68479	72811	76832	67092	65403	76656	76116	69610	67129	66083	62915	62696	73503	69079	61684	61768	72135	67927	68128	64429	65075	58902	71443	68135	78540	66234	77350	65814	80137	68309	73202	69345	69361	67592	70036	63489	60293	63290	65634	47769	53142
Auto Bild sportscars		57284	0.0027890379052346497	60051			58585	50923	52614	68021	53278	52493	51515	56727	60647	55438	53373	57105	64952	60408	61672	76182	76761	68626	62216	62498	65550	65760	61788	71055	63691	67447	68002	71539	58581	65336	62674	72321	58021	69238	61708	69296	68615	61691	68863	63182	57827	59156	60381	59457
Grün		81234	-0.014135073487879606	87422			86519	82409	73652	79396	69418	65301	45350	60486	66747	51403	55253	43936	29332	58726	35947	38501	42757	57766	43373	52463	54430	55340	38672	56652	54524	35146	40970	35885	38945	36151	40557	41442	46538	43449	37584	37548	42629	38562	42238	55250	42885	46983	49507	48311
Pettersson und Findus		101960	-0.02684732609507773	89359			74138	83715	68094	58447	57226	70815	47072	48904	46130	48418	62922	61283	41374	52933	56180	54190	45255	96416	31837	30976	25315	35739	31739	41950	28423	38717	39494	51822	17301	43537	35369	35874	17576	31409	19120									
ver.di PUBLIK		2423145	-0.005197951668937235	2503211			2413172	2350750	2336683	2289084	2265970	2230501	2215604	2188216	2171588	2089066	2093158	2094099	2059835	2054748	2022869	2007407			2001852	2014846	2001391	1990492	1978939	1987576	1980177	1978336	1976043	1955407	1928418	1919796	1912104	1916526	1905545	1909828	1912867	1914229	1900387	1901696	1920389	1922277	1922451	1916993	1914958	1897641
Wohnbaden		83054	-0.025666377224451857				20569	20809	25205			25156									44423	46418	46935		76002	77905	77042		279	7857	8231							6264	6775				5692	5698	5962	6241	5329	5331		3058
Young Lisa		285225	-0.0031167040281323438	255268			215753	235306	265729	284208	268062	288800	295430	291693	273319	278051	234413	323676	282894	261823	293713	363079	220028	243589	234037	280822	167369	197820																						
Zwanzig Private Wohnträume		33223	-0.007785878647314733	38463			38568	33664	33847	35895	26565	26150	27586	24543	22739	26177	25347	25520	26827	25697	23790	23713	23502	27096	24752	23763	23782	23225	24192	23383	20323	26362	20604	20586	20249	20838	23497	21933	25225	25541	31495	24899	28085	29449	25965	24515	23122	17880	21166	20714
com-pass		460262	-0.011298783742311596	340002			339804	339815	339821	339827	339829	339846	340594	339899	339867	389824	384602	392566	377891	396630	386065	404340	395620	387715	391060	387020	388075	388625	386451	228800	228521	304180	306390	308215	306547	303634	307352	303507	253992	251377	252043	253492	253714	254919	248767	252097	204025	203255	202614	203570
Klassiker der Luftfahrt		21784	-0.005670076682831651	15683			18721	14197	19017	15595	20047	19979	21896	15551	20799	22376	25150	19132	21471	17822	23811	14109	20303	20081	22777	14913	19917	17254	20528	17006	19533	17874	19328	18017	18388	16509	16502	15585	15830	18882	14376	14891	16629	15391	16545	14117	15203	14912	15167	
Unser Haus für die ganze Familie		43799	-0.006725023935755182	44971			30607	40721	37180	35227	35879	41349	37736	34325	38825	36692	36944	36742	35617	39118	39901	38207	36642	32966	39677	39771	39606	37472	36977	39840	34346	32550	33061	35009	35410	33581	37924	35137	39245	32366	35631	22234	35448	28517	26262	27476	27727	27287	26884	27486
SAT + KABEL		31087	-0.004711293740825985	30155			18658	23850	27508	25843	22463	22043	24424	22136	34102	36211	35128	30629	33650	31604	30494	29342	29159	27642	31362	25589	25751	28284	26395	26147	28916	30001	27350	26476	27933	25969	21467	22140	23951	20681	22037	22926	20413	23406						
Hürriyet		96927	-0.023926355422643847	78475			68200	72896	69794	57621		70578																			40661	45488	41013	34501	38353	41634	39089	34654	34232	35912	32449	27266	30505	32665	29423	22692	24316	23160		
WeightWatchers Magazin		147123	-0.0061014721172454114	82122			93499	107739	100233	124506	135455	140014	124374	137687	110074	164316	159291	143375	137680	157882	151852	141983	119315	158521	141912	128242	111783	140433	115280	121033	115332	132778	119011	117558	103414	113729	104483	84564	66592		88208	102635	76467	128693	88286	111726	62933	141688	99357	111385
Perspektiven Zeitschrift für Führungskräfte		22944	-0.010896153792719273				13249	15988	31976	15988	33362	16199	16254	16254	16415	15866	15912	15941	16049		15444	15432	15984	15325	15255		15524	14984	14863	15114	15155	14696	14799	14799	14966	14313	14334		14771	14771	14098	14248	14287	13532	13578	13536	13863	13863	13422	13604
Löwenzahn		117215	-0.029853925360163038				90943	96802	97859	88479	83514	64537	67711	67163	57795	65469	60450	56066	50016	48037	44374	52524	46156	38847	40857	36814	32776	31597	29962	35385	30100	32274	29067	33331	20039	20995	23887	26675	20056		36024	39128	44160	28668	39593	30967	31832	34356	28564	25350
Bibi und Tina		89848	-0.018260432845264362				90565	81210	79372	74619	66185	69526	71582	76956	68393	67450	64699	60988	44960	52073	52519	65999	46924	48630	46532	48120	30535	36163	43169	36245	28134	26501	29480	32069	21764	25973	24332	27557	22890	18853	22359	25503	23468					67202	79523	51097
Witch		188722	-0.037313890336413906				79001	94015	102820	74368	77500	97755	72423	83464	104896	94337	81236	91516	95029	103972	87972	107990	86231	91799	65974	81741	57956	64873	58280	49568	43842	51432	26845	29184	25062	19683	27572	18225	19218	18334	14010									
MEGA Hiro		224628	-0.050665974737245635				140532	164090	113431	107946	100707	96517	93352	108672	62135	60020	48026	57144	54103	48860	46816	52468	37124	35665	29907	45172	28384	35102	36818	39682	27991	32614	36302	31147	32840	38608	29022	28267	26470	23742	22961	28841	22225	19116	18030	26939	17088	12573	13479	23957
VAA Magazin		28021	-0.002565622795327868				27583		27067	27417	27568	27244	27240	27751		26471	26523	26473	26507	25602	25635	25691	25611	25587	25545	25568	25601	25210	25378	25489	25681	24798	24853	25097	25255	24778	24792	25062	25181	24592	24825	25104	25260	24586	25016	25145	24744	24744		25425
GamePro		119222	-0.036477236584833636				62583	57833	56024	60537	67310	66650	68818	70510	72319	64605	55737	50120	50444	50676	48243	45931	46876	42767	41082	38649	35977	37142	31751	33327	34836	33160	29460	27988	26680	24959	22940	25297	23126	21576	20009	21085	17289	17075	16389	18604	19049	17406	15738	16623
Pferde - Freunde fürs Leben		135745	-0.028141557277698303				93297	90755	109159	62270	90799	93782	69058	86634	75990	87799	79545	74219	72937	80827	60966	68220	62174	67718	50195	47655	39926	50470	38329	51468	47821	48827	39477	36372	47666	32403	38291	31113	40337	29927	37085	35546	22876	38104	7064	38501	26244	38070	51106	37020
CHIP FOTO-VIDEO digital		72383	-0.005483259877580813				66295	60404	62867	63425	61403	62655	63492	65303	62100	63885	63332	65429	65870	64321	61817	64674	60903	65339	64341	65681	65772	67699	62541	64293	63432	65801	62713	60750	61653	60315	60950	53488	53720	52675	55003	54645	53881	53673	53286	52444	52685	52196	47309	47861
FONDS exklusiv		116977	-0.033399545427629386					51858	50581	51823	48524	59289	57269	60722	63462	66544	60943	55601	61082	60242	56501	68046	60733	61325	50424	59507	41040	44269	41595	39793	34184	32839	29900	30109	18586	25133	22422	23341	20289	20520	18753	19349	17357	19213	16976	18349				
Volkswagen Magazin		818745	-0.007730892275373422				758100	746320	731115	725050	706130	696990	694375	701615	698950	685996	687400	692460	684915	696710	691930	674830	664870	664911	647220	653150	639120	619290	622710	631580	633937	613052	630115	615109	615341	579832	579772	567351	564484											
RadWelt - Das ADFC-Magazin		50504	0.007485303373515145				56860	56756	56962	57454	57506	57647	58176	58875	59234	58977	59335	59772	60001	59672	60240	60902	61167	61233	62000	62878	63091	61276	64457	65620	66242	66497	67676	68784	69429	69442	69806	70543	70529	70630	70953	71785	72093	72352	73212	73987	74296	75667	76372	77728
Katholische Sonntagszeitung		46414	-0.018436649115056016				39024	37258	35747	34886	34479	33293	32610	32235	31892	31477	30739	30159	29789	29082	28464	28089	27824	27171	26501	26094	25766	25191	24738	24406	24161	23645	23253	22799	22525															
Frau im Trend		881257	-0.02168535431289518				586939	650387	631479	611371	632402	637218	614419	609915	569249	582445	563517	582680	546497	563554	531584	527379	462849	476144	455239	445188	430025	431109	416014	390852	370836	364137	365044	359594	348874	344839	333276	334125	320962	323817	312359	319392	308068	313752	303532	307114	293005	287715	285760	299274
MR Maschinenring aktuell		112008	0.0004276208442916395				95873	92717	104281	108965	109834	104614	102799	107676	108295	112224	114767	123335	128560	125811	125826	126437	126634	121327	120893	119808	119920	111071	116421	115231		112656	117223	115662	114676	108331	109817	107925	112784	111788	113690	118788	118913	108557	115062	115709	111924	104445	106126	106654
Pferdebörse		63276	-0.030383762365777767				34652	32108	42302	38732	38070	38943	40593	37256	37311	33414	36506	29475	34786	32506	30988	30270	34172	21583	29805	25588	25015	21589	20614	21797	16404	17137	17825	16835	16762															
DVD Magazin		45936	-0.002889816358449696				26318	27118	27638	37157	39753	45376	43862	43075	56834	41066	41532	41298	40372	44600	47841	46504	51138	57941	35315	54079	43637	46035	43059	45005	45900	47983	40951	44496	47384	40570	38949	38291	34966	36528	44300	46706		37140	28709	43038	34992	34956	24312	27536
Technology Review		71590	-0.022983477351996805						44195	52920	51334	47159	43167	44162	45119	40398	38848	42440	40497	43003	41126	40689	34961	35796	36330	38724	36130	34435	37813	35209	36925	32137	32879	32913	30756	30180	28763	28276	28769	20070	20089	20385	20972	20794	20097	20170	20538	19778	20067	19240
Frau von heute		882144	-0.0390775088515201				473868	506758	492894	449412	448109	465032	440082	435045	409752	445010	401931	419957	386452	424935	345038	327178	315994	262792	258560	230983	213604	197483	201887	194915	184448	204454	188827	182219	174981	182809	166927	156244	150177	158486	148624	146531	130428	134067	127930	121902	113611	115790	109150	119145
DIGITAL HOME		121140	-0.06412661285264507				47551	41406	59630	44913	57056	44507	40964	23492	36082	32188	32098	21449	18490	22730	24316	22438	16466	14621	25243	13730	11278	15351		16292																				
Jolie		375265	-0.0030275843417531187				362342	307252	322624	365480	349385	340579	379330	440147	338042	356716	330983	369500	319347	353833	352739	346662	270757	276168	274767	323400	256965	337809	344053	439551	387633	375642	372473	398366	351153	372923	359561	393830	318513	331926	340959	367606	279949	300132	285609	295138	231886	288743	290261	309381
Audio Video Foto Bild		1216362	-0.055381831140119346					658254	525899	410270	500067	615766	481247	415133	363083	429937	326004	252094	331302	305119	267876	262519	243945	235278	197663	179280	188879	179513	151453	157288	188067	201159	172978	145715	155073	147551	112599	142624	128238	102592	90126	84967	88733	95162	63771	62785	65433	58262	44899	46813
ZAMAN Europa		44206	-0.014687930017932643					32994		26360	29394		33905	31985	31460	32912	42167	39668		38874	37890		32806	26540	22081	21178	20389	23275																						
Family Home		47582	-0.0047379495551345815					54938	24079	39911	36410	39634	41165	43105	41953	42708	46457	43779	42220	46069	42081	42770	47027	46333	46062	43193	42116	40674	41359	41074	39114	38821	38108	40339	42696	41857	41021	38908	41561	38187	38563	36435	38789	37203	36752	34387	36957	34649	33197	31358
Card Collector		74111	-0.026219229221634353					41684	86137	69751	46837	24287	22492	27681	45321	17030	42389	35575	32112	33869	37345	34608	38310	26427	31580	26623	31328	31916	35719	34624	40160	33870	30169	31671	34150	25892	24241	20991	26008	9830	5790	21711								
Gartenfreund		221205	0.0005745643117097315					263858	259825	261965	262363	212664	212591	213177	213136	211585	211049	211290	210950	208978	208567	208367	208139	206650	205886	206087	205643	205980	205823	206429	205983	236673	236351	236578	236324	233832	233179	234304	234386	232996	232933	233459	232877	233428	233516	233944	234301	232327	232040	232508
ZAMAN Deutschland		16887	0.010320375313559397					19700		17238																			23946	22814	21855	23788	27281	25346	25093	27275	29642	28590	28169	28321	29059	27521	26970	27390	28657	27501	28240	29659	22583	
CHICA		115984	0.0057200437386788275					127816	171580	116235	155156	125609	168081	115051	103868	74425	105697	101829	78618	56425	99719	112350	173799	179190	159520	171728	137158																							
CARD MASTER		328593	-0.06700400858552309						168860	115562	90599	102285	110917	108955	73556	74871	72462	70813	41496	42689	46591	64593	37038	43685	37481	34607	20876	38699	34583	28648	30889	28527	29030	35462	31814	27015	18300	25641	15989	12586	17602	15788	8564	15185	10668	12829	6472	9848	5011	7680
TV piccolino		204399	-0.00144801695898164						142921	109285	138803	161966	182985	194847	247026	252408	241604	237024	247112	238360	196164	204561	203917	190815	177353	185427	190909	199716	190028	193881	191050	196302	183502	178239	187858	185649	180197	183507	191587	180157										
TV 4x7		371604	-0.01549565826074019						171863	254136	280223	300219	293300	273181	288608	297408	327548	304756	298326	307460	234301	220103	209325	239675	218196	195807	209389	235182	210864	203739	219059	215746	201847	185253	209376	190956	180747	174612	198717	173584	176914	175799	184935	173614	164487	156452	177081	170108	165332	167617
Psychotherapeutenjournal		23521	0.010896071719640226						27906	28306	28442	27945	28764	27455	29105	29235	29381	29647	29800	30182	32146	32227	32360	32469	32956	33527	33386	34114	34343	34804	35024	35272	35263	35874	36115	36793	36920	37524	37887	38276		38989	39493	39953	40229	41228	41301	42145	42402	43115
TV Digital		1543307	0.004192653556841614						894659	1186963	1301010	1463094	1500194	1578763	1735186	1880948	1893446	1843065	1854414	1873160	1850536	1818062	1987786	2064465	2023386	2036869	2023028	1873506	1671281	1721750	1773677	1747985	1691341	1652055	1774112	1790058	1775422	1821909	1895709	1916685	1907297	1848786	1929683	1944525	1885048	1834273	1869069	1828197	1775167	1727929
starting up		9757	0.017799728952846358						14243	17935	13714		20558	16455	13508	12784	11938	6720	6818	6156	7482	17759	6870	7221	7639	6458	5662	21871	23253	23142	24041	21227	21861	23713	20689	24041	21755	21606	21001	21340	21270	25929	7580	27765	26686	21330	20593	25152	28578	20547
faktor arbeitsschutz		74397	-0.005757688598999018						72359	72622	74130	64821	63860	63171	63019	63071	64112	64100	64175	64238	64353	63515	62710	62625	61942	61983	62394	61687	61599	61440	61374	61860	60593																	
Sponge Bob Schwammkopf		261927	-0.03093851215693008						106988	93953	101240	130369	128091	105556	145352	132297	129118	122462	118727	152604	145323	171421	141598	144569	140816	152191	134045	98767	94717	111130	73911	88537	86639	75936	62628	64467	74201	75625	49728	54218	56148	43798	30809	35103	45519	46149	35313	38661	40602	31566
K-Club		331733	-0.06885557397430783						116538	196320	75009	71870	80777	62305	68727	56588	60027	60274	36861	60539	62423	61422	60727	71379	62479	62606	11020	25893	29722	34537	12558	26688	15861	4146	6315															
Haus & Grund Rheinland-Pfalz		26391	0.0073803564607793255						29764	29930	30296	29965	30168	30445	30482	30028	30214	30353	30763	30599	30580	30888		31263	33785	34470	34888	34335	34611	35010	35417	34790	35128	35657	36258	35921	36226	36634	37049	36576	36914	37454	37747	37395	37794	38404	38741	38185	38561	39087
essen & trinken Für jeden Tag		483984	-0.0210161567132555							214960	315403	457445	398479	418370	401725	394220	346387	290829	331201	285861	211192	235427	206940	191552	155083	178914	170715	180818	177245	175612	192626	220373	183326	166011	179153	190989	164215	193510	208097	203909	194978	206517	215543	190617	177860	189769	198920	193565	183857	175166
GEO EPOCHE		181231	-0.007728493870903925							162528	168080	70873	140692	105425	154565	148812	155260	135049	159610	195915	170484	184663	153319	153111	155318	134720	144640	167408	143859	103701	142127	89628	144093	130048	132332	135347	134560	165933	126553	112592	128465	118993	171909	75964	135882	109320	122928	107363	108928	87384
Gute Laune		241263	-0.010852520125755955							175970	212014	203443	177939	179339	220591	193875	205988	189251	213883	196786	199530	197016	186406	150076	181219	157469	163703	154364	162433	164971	152254	143374	156518	148512	138825	173453	123584	152775	124266	148038	153366	152272	144956	143719	153108	148788	137380	137702	137453	139768
event.		212485	-0.0035396819892183893							182467	188867	194109	197841	196509	198042	199491	199642	200375	199909	201475	201967	178834	205367	199283	195975	202925	197299	187292	192692	186625	186258	182592	179658	180200	182475	182275		183200	186047	188400		182650	184775	184525	165000	159617	178837	177491	166626	176325
CHIP Test & Kauf		263341	-0.04563659464735463								203117		71578	88518	84578	83305	75312	75728	81877	76188	75570	77597	77116	77453	75803	78567	75797	70148	63504	63885	46999	39243	37074	29946	27705		37145	28149	24512	32185	26546	28658	30287	35158	29605	30333	29432	30108	21880	22288
Freizeitwoche		505643	-0.00022773943266460672								330647	419227	441139	495273	473177	511348	499918	562668	521270	555720	529955	553755	484403	542843	521136	537642	481676	504400	505476	549781	514845	534924	531154	530404	503040	541304	502992	532917	500734	518181	494599	510145	474302	491818	469338	477549	435185	471656	461096	466923
Photon - Das Solarstrom-Magazin		9297	0.01009928287277161										7756	7582	8176	8522	8535		8988	28911	9805	9933		10537	11130	11764	11211	12442	13236	13735	12427	13980	16903	13388	14006	13678	16760	13224	15500	14824	13257	15264	13234	15584	12496					
Freizeit Spaß		369608	0.0021579858027095888								258810	305884	321230	355151	344670	384424	394014	428441	401441	438478	417502	424652	390701	414769	420178	426516	386369	415053	410567	434094	419775	427709	437190	442485	412516	432837	422836	440767	411232	415233	400258	409087	381303	388916	392009	392021	363934	370680	375618	385415
HAUS & ENERGIE		9106	0.02550764705902865										9323	10670	10775	16253	14358		13327	22432	19569	26212		18957	31725	23546	19165	9351	18149	9553	21686																			
Neon		160260	0.0070467945937793194								118628	124940	145580	162668	166628	160599	170186	192391	174209	188879	193128	211652	205517	210620	213226	232931	213087	226381	232530	245405	235020	231136	233114	239023	225108	233375	231739	254807	227708	225460	251796	233421	199227	220037	209312	216881	190634	178169	178123	168172
aktiv Laufen		25848	0.000842561351293047									27919	23731	23550	22167	27455	22164	24214	25311	24390	21059	27512	25946	29298	26607	28011	26096	28872	28774	29146	30340	31813	29088	26630	31676	29893	28081	28285	31082	24492	26170	24341	28092	26127	25343	24288	24713	23890	23595	23620
Alles für die Frau		780608	-0.0289301433854305									472898	466540	465804	449556	444140	437164	455340	410887	434341	379918	366336	336960	309537	257641	287315	267610	287919	263219	263292	255652	255129	235416	231471	230009	224006	202896	203988	206796	212103	198509	207899	211150	200891	197881	194505	201312	195437	183348	176104
mkv Apotheken-Kombi		496349	-0.0021930845849701666									481550	482270	482803	484723	487638	489192	484934	484600	475025	471769	468066	468117	464354	463150	458502	455286	450923	447251	442375	437918	431448	433993	445278	447382	442287	443357	440389	435935	436224	446242	455212	454086	458596	458301	457292	453544	452591	457047	457629
Bob der Baumeister		124596	-0.011937595901485954									131447	67979	84291	95490	96819	90138	89500	94193	99197	106787	80353	90443	84777	77239	81799	77962	81865	83026	72062	89723	79525	97207	91904	94893	82046	80311	82271	60849	58823	64762	73771	66903	70117	65587	75566	62321	68175	53079	60643
